,ID,Polymer,Solvent,group,Bg,Bth,Pe,phi,Nw,eta_sp,eta_sp_131,eta_sp_2,subgroup,l
0,77,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.001322202,9090.909091,0.99601,0.642083024,62.67015437,3,0.338
1,78,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.002650914,9090.909091,3.99002,1.034871806,62.45633277,3,0.338
2,79,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.005328803,9090.909091,10.97605,1.141443406,42.51864655,3,0.338
3,80,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.010765968,9090.909091,47.9022,1.984243164,45.46131309,3,0.338
4,81,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.016315215,9090.909091,253.49102,6.093874169,104.7537699,3,0.338
5,82,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.021979801,9090.909091,647.70259,10.54130289,147.4758156,3,0.338
6,83,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.033670101,9090.909091,4190.61677,39.02664183,406.6134999,3,0.338
7,84,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.04586733,9090.909091,16965.06786,105.4161397,887.0362461,3,0.338
8,85,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.058605904,9090.909091,54889.21956,247.4696407,1757.91148,3,0.338
9,86,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.001322202,22727.27273,2.99202,0.771528499,75.30460748,3,0.338
10,87,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.002650914,22727.27273,8.98004,0.931643472,56.22632132,3,0.338
11,88,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.005328803,22727.27273,40.91617,1.702014565,63.39986316,3,0.338
12,89,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.010765968,22727.27273,328.34132,5.440326494,124.6441921,3,0.338
13,90,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.016315215,22727.27273,1735.52695,16.68869035,286.878787,3,0.338
14,91,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.021979801,22727.27273,7084.82834,46.12198415,645.2596323,3,0.338
15,92,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.033670101,22727.27273,69859.27944,260.2359725,2711.364715,3,0.338
16,93,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.04586733,22727.27273,274450.0978,682.1421541,5739.963706,3,0.338
17,94,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.058605904,22727.27273,1297404.19,2339.753789,16620.54398,3,0.338
18,95,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.00052809,90909.09091,2.99202,0.641219123,118.0161085,3,0.338
19,96,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.001322202,90909.09091,11.97405,0.771913358,75.34217145,3,0.338
20,97,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.002650914,90909.09091,95.80639,2.484883079,149.9670622,3,0.338
21,98,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.004254485,90909.09091,507.98204,7.093236665,308.7074066,3,0.338
22,99,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.005328803,90909.09091,1496.00599,15.55756554,579.5176764,3,0.338
23,100,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.008033666,90909.09091,10977.04391,66.70179901,1870.899861,3,0.338
24,101,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.010765968,90909.09091,44909.17964,186.0263885,4262.080398,3,0.338
25,102,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.013526407,90909.09091,121755.487,374.0912031,7320.088395,3,0.338
26,103,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.016315215,90909.09091,239519.9581,575.8012594,9898.030545,3,0.338
27,104,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.021979801,90909.09091,693611.7745,1128.847085,15792.89071,3,0.338
28,105,poly(ethylene oxide),water,7,1.12,0.62,7.2,0.027763445,90909.09091,3097803.391,3713.514104,44207.89415,3,0.338
29,106,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,7.21e-05,75000.0,2.34826087,8.264865275,6023.023373,4,0.255
30,107,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000236191,75000.0,9.12426087,6.794757112,2180.769379,4,0.255
31,108,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000399412,75000.0,17.82315217,6.673058648,1489.639001,4,0.255
32,109,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000641364,75000.0,48.02526087,9.673663075,1556.679875,4,0.255
33,110,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000735456,75000.0,89.68041304,15.10086825,2210.665052,4,0.255
34,111,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001087822,75000.0,322.2821522,32.51067522,3631.276478,4,0.255
35,112,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001603409,75000.0,1105.035717,67.08632611,5730.947344,4,0.255
36,113,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.002774762,75000.0,10979.47187,325.1496994,19013.79076,4,0.255
37,114,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000410934,17307.69231,4.293478261,6.711283822,1469.014056,4,0.255
38,115,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000466621,17307.69231,5.12973913,6.789698847,1361.217594,4,0.255
39,116,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000582796,17307.69231,7.412021739,7.333555508,1260.852819,4,0.255
40,117,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001055178,17307.69231,16.51463043,7.512771964,856.994901,4,0.255
41,118,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001143509,17307.69231,18.26417391,7.478811938,807.0151612,4,0.255
42,119,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.002258215,17307.69231,72.43019565,12.17134275,820.6347754,4,0.255
43,120,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.003098325,17307.69231,224.4888913,24.93566243,1351.144341,4,0.255
44,121,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.004176545,17307.69231,478.2547174,35.93633267,1584.111572,4,0.255
45,122,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.00551208,17307.69231,915.6176739,47.84849806,1741.181231,4,0.255
46,123,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.005301812,17307.69231,1783.978043,98.09627877,3666.922163,4,0.255
47,124,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.007406407,17307.69231,4280.528413,151.9602433,4508.614158,4,0.255
48,125,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.00872562,17307.69231,10482.47248,300.2737529,7954.849617,4,0.255
49,126,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.00949372,17307.69231,11952.6367,306.5907754,7662.168807,4,0.255
50,127,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000796904,5769.230769,3.44373913,6.78677786,939.9404091,4,0.255
51,128,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001058058,5769.230769,5.020304348,6.827052475,777.3080847,4,0.255
52,129,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001577486,5769.230769,8.715891304,7.027135061,607.1036825,4,0.255
53,130,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.002095954,5769.230769,13.11,7.286678606,517.2747587,4,0.255
54,131,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.002725796,5769.230769,21.13593478,8.328899967,493.0793892,4,0.255
55,132,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.00520772,5769.230769,93.9793913,15.87069095,600.6472115,4,0.255
56,133,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.006752562,5769.230769,239.4716087,28.78364781,910.3302191,4,0.255
57,134,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.008124581,5769.230769,456.5626304,43.07696046,1198.893222,4,0.255
58,135,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.014290506,5769.230769,4280.528413,192.8584299,3633.157789,4,0.255
59,136,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000545351,3750.0,1.676652174,8.351760886,1503.347851,4,0.255
60,137,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.000869874,3750.0,2.877195652,7.778311172,1013.97075,4,0.255
61,138,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.001091663,3750.0,2.927413043,5.878954918,655.0516636,4,0.255
62,139,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.002287019,3750.0,6.767043478,5.162034185,345.0071963,4,0.255
63,140,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.004116058,3750.0,19.38619565,6.852795247,305.139445,4,0.255
64,141,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.005929734,3750.0,48.91632609,10.72254656,370.9814035,4,0.255
65,142,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.007638758,3750.0,96.20471739,15.13832167,439.6626744,4,0.255
66,143,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.009325698,3750.0,193.2260217,23.41636571,592.4772105,4,0.255
67,144,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.00972799,3750.0,203.4835435,23.33327082,573.3922163,4,0.255
68,145,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.011780738,3750.0,290.662,25.9418126,558.4856193,4,0.255
69,146,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.012090859,3750.0,484.4607609,41.79267512,883.7166266,4,0.255
70,147,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.013155638,3750.0,484.4607609,37.42163332,746.4547913,4,0.255
71,148,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.015076849,3750.0,880.9115217,56.9260764,1033.427114,4,0.255
72,149,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.017111355,3750.0,1400.468891,76.68266016,1275.479244,4,0.255
73,150,polystyrene,tetrahydrofuran,8,0.61,0.0,6.287673698,0.018861663,3750.0,1917.333848,92.41888766,1437.164594,4,0.255
74,151,polystyrene,toluene,9,0.74,0.42,4.4,0.000960125,2557.692308,1.101,3.835056554,466.9640698,5,0.255
75,152,polystyrene,toluene,9,0.74,0.42,4.4,0.001440188,2557.692308,1.867,3.825098589,351.9310981,5,0.255
76,153,polystyrene,toluene,9,0.74,0.42,4.4,0.001920251,2557.692308,2.746,3.86070281,291.1630336,5,0.255
77,154,polystyrene,toluene,9,0.74,0.42,4.4,0.013787401,2557.692308,248.0,26.41410105,510.0803218,5,0.255
78,155,polystyrene,toluene,9,0.74,0.42,4.4,0.000960125,3201.923077,1.298,3.611574262,439.752424,5,0.255
79,156,polystyrene,toluene,9,0.74,0.42,4.4,0.001440188,3201.923077,2.267,3.710113865,341.3518414,5,0.255
80,157,polystyrene,toluene,9,0.74,0.42,4.4,0.001920251,3201.923077,3.411,3.830760154,288.9048451,5,0.255
81,158,polystyrene,toluene,9,0.74,0.42,4.4,0.000480063,6740.384615,1.099,3.598847897,707.4838723,5,0.255
82,159,polystyrene,toluene,9,0.74,0.42,4.4,0.000960125,6740.384615,2.875,3.800020343,462.6979913,5,0.255
83,160,polystyrene,toluene,9,0.74,0.42,4.4,0.001440188,6740.384615,5.205,4.046529099,372.3039803,5,0.255
84,161,polystyrene,toluene,9,0.74,0.42,4.4,0.001920251,6740.384615,8.592,4.583779584,345.6953914,5,0.255
85,162,polystyrene,toluene,9,0.74,0.42,4.4,0.005184677,6740.384615,99.0,14.393038,546.3954888,5,0.255
86,163,polystyrene,toluene,9,0.74,0.42,4.4,0.01363378,6740.384615,3924.0,160.9333477,3131.927906,5,0.255
87,164,polystyrene,toluene,9,0.74,0.42,4.4,0.002592339,9798.076923,26.2,6.492031406,397.9026756,5,0.255
88,165,polystyrene,toluene,9,0.74,0.42,4.4,0.003456451,9798.076923,45.5,7.736748941,388.695706,5,0.255
89,166,polystyrene,toluene,9,0.74,0.42,4.4,0.004416577,9798.076923,115.5,14.24916975,604.323561,5,0.255
90,167,polystyrene,toluene,9,0.74,0.42,4.4,0.002592339,17884.61538,113.0,15.33977552,940.1891857,5,0.255
91,168,polystyrene,toluene,9,0.74,0.42,4.4,0.003456451,17884.61538,300.4,27.98390229,1405.916457,5,0.255
92,169,polystyrene,toluene,9,0.74,0.42,4.4,0.004464583,17884.61538,1074.0,71.56945093,3012.748467,5,0.255
93,170,polystyrene,toluene,9,0.74,0.42,4.4,0.009601254,17884.61538,43010.0,1052.014749,26087.58755,5,0.255
94,171,polystyrene,toluene,9,0.74,0.42,4.4,0.013768198,17884.61538,170200.0,2597.195761,50202.54627,5,0.255
95,172,polystyrene,toluene,9,0.74,0.42,4.4,0.002592339,30769.23077,513.3,40.50184345,2482.395859,5,0.255
96,173,polystyrene,toluene,9,0.74,0.42,4.4,0.003456451,30769.23077,1375.0,74.45159587,3740.462026,5,0.255
97,174,polystyrene,toluene,9,0.74,0.42,4.4,0.004416577,30769.23077,3780.0,148.499018,6298.012929,5,0.255
98,175,polystyrene,toluene,9,0.74,0.42,4.4,0.002592339,87980.76923,13977.0,385.6971021,23639.73606,5,0.255
99,176,polystyrene,toluene,9,0.74,0.42,4.4,0.003456451,87980.76923,67463.0,1277.514527,64182.56747,5,0.255
100,177,polystyrene,toluene,9,0.74,0.42,4.4,0.004416577,87980.76923,127060.0,1745.699619,74037.11432,5,0.255
101,178,polystyrene,toluene,9,0.74,0.42,4.4,3.84e-05,226923.0769,1.185,3.144205036,3541.418388,5,0.255
102,179,polystyrene,toluene,9,0.74,0.42,4.4,5.76e-05,226923.0769,2.026,3.16188455,2691.013091,5,0.255
103,180,polystyrene,toluene,9,0.74,0.42,4.4,7.68e-05,226923.0769,3.041,3.256796404,2272.036565,5,0.255
104,181,polystyrene,toluene,9,0.74,0.42,4.4,9.6e-05,226923.0769,4.119,3.293975881,1969.566561,5,0.255
105,182,polystyrene,toluene,9,0.74,0.42,4.4,0.000192025,226923.0769,14.73,4.75377956,1760.388552,5,0.255
106,183,polystyrene,toluene,9,0.74,0.42,4.4,0.000883315,226923.0769,2741.0,120.0221093,15481.00536,5,0.255
107,184,polystyrene,toluene,9,0.74,0.42,4.4,0.000940923,226923.0769,2866.0,115.5351588,14265.57736,5,0.255
108,185,polystyrene,toluene,9,0.74,0.42,4.4,0.003456451,226923.0769,1254000.0,9206.76006,462549.3381,5,0.255
109,186,polystyrene,toluene,9,0.74,0.42,4.4,0.006019834,144.2307692,1.26,7.040696367,241.0702367,5,0.255
110,187,polystyrene,toluene,9,0.74,0.42,4.4,0.009753655,144.2307692,2.53,7.51696378,184.3859485,5,0.255
111,188,polystyrene,toluene,9,0.74,0.42,4.4,0.015544887,144.2307692,5.83,9.411148198,167.276717,5,0.255
112,189,polystyrene,toluene,9,0.74,0.42,4.4,0.0179071,144.2307692,7.89,10.58364433,170.5958907,5,0.255
113,190,polystyrene,toluene,9,0.74,0.42,4.4,0.027736956,144.2307692,25.35,19.17790659,228.455937,5,0.255
114,191,polystyrene,toluene,9,0.74,0.42,4.4,0.002665117,490.3846154,1.06,5.061163158,304.3241862,5,0.255
115,192,polystyrene,toluene,9,0.74,0.42,4.4,0.003997675,490.3846154,2.0,5.616795322,255.1985429,5,0.255
116,193,polystyrene,toluene,9,0.74,0.42,4.4,0.007175314,490.3846154,4.84,6.321199236,191.702026,5,0.255
117,194,polystyrene,toluene,9,0.74,0.42,4.4,0.015580682,490.3846154,20.71,9.803198261,173.9683861,5,0.255
118,195,polystyrene,toluene,9,0.74,0.42,4.4,0.024635246,490.3846154,74.63,19.3940547,250.7626196,5,0.255
119,196,polystyrene,toluene,9,0.74,0.42,4.4,0.002010263,1538.461538,2.15,4.732880453,345.8167764,5,0.255
120,197,polystyrene,toluene,9,0.74,0.42,4.4,0.002850372,1538.461538,3.57,4.975792665,285.6133391,5,0.255
121,198,polystyrene,toluene,9,0.74,0.42,4.4,0.004710615,1538.461538,8.14,5.878245165,238.4418816,5,0.255
122,199,polystyrene,toluene,9,0.74,0.42,4.4,0.008101058,1538.461538,20.59,7.312746403,203.9323953,5,0.255
123,200,polystyrene,toluene,9,0.74,0.42,4.4,0.010216334,1538.461538,38.22,10.01933155,238.0202319,5,0.255
124,201,polystyrene,toluene,9,0.74,0.42,4.4,0.000344796,17019.23077,1.84,3.680141525,909.3968763,5,0.255
125,202,polystyrene,toluene,9,0.74,0.42,4.4,0.000368667,17019.23077,2.14,3.92110123,925.1354363,5,0.255
126,203,polystyrene,toluene,9,0.74,0.42,4.4,0.000641852,17019.23077,4.81,4.265355972,686.0177483,5,0.255
127,204,polystyrene,toluene,9,0.74,0.42,4.4,0.001320835,17019.23077,16.96,5.848018488,571.2007695,5,0.255
128,205,polystyrene,toluene,9,0.74,0.42,4.4,0.002318093,17019.23077,63.81,10.5373261,697.729534,5,0.255
129,206,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.000500264,3061.0,1.28775,8.798083048,1681.007791,6,0.255
130,207,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.00100552,3061.0,2.45651,6.730193824,793.7318003,6,0.255
131,208,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.002009043,3061.0,5.36092,5.936012446,433.9078753,6,0.255
132,209,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.003003579,3061.0,9.8219,6.424683451,355.6755896,6,0.255
133,210,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.004013094,3061.0,15.51936,6.947325295,314.8123875,6,0.255
134,211,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.005969215,3061.0,33.86846,9.016442826,310.5257911,6,0.255
135,212,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.00701168,3061.0,54.23968,11.69656629,360.4206073,6,0.255
136,213,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.008061136,3061.0,75.92835,13.64142311,381.7228312,6,0.255
137,214,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.00907065,3061.0,100.72029,15.50607188,399.9234026,6,0.255
138,215,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.010098138,3061.0,148.79137,19.90508417,476.6853557,6,0.255
139,216,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.013204566,3061.0,413.69654,38.95863455,775.1224146,6,0.255
140,217,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.015018896,3061.0,611.14277,48.62714949,885.122394,6,0.255
141,218,poly(methyl methacrylate),C4mim bis(trifluoromethylsulfonyl)imide,10,0.62,0.38,12.55502896,0.020174308,3061.0,3513.94126,190.0120338,2820.550462,6,0.255
142,219,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.001000527,3061.0,1.320542,3.641589317,430.9543444,7,0.255
143,220,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.002009043,3061.0,3.082415,3.413080927,249.4878012,7,0.255
144,221,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.003003579,3061.0,5.647386,3.694057909,204.5059861,7,0.255
145,222,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.004013094,3061.0,10.486906,4.694520091,212.7283545,7,0.255
146,223,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.005054561,3061.0,18.453271,6.107450771,235.9625853,7,0.255
147,224,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.006033121,3061.0,22.580081,5.928049993,202.6646928,7,0.255
148,225,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.007049625,3061.0,42.498034,9.100015642,279.3659545,7,0.255
149,226,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.008061136,3061.0,69.916138,12.56125836,351.4969856,7,0.255
150,227,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.010044217,3061.0,129.830673,17.49069468,420.4184871,7,0.255
151,228,poly(methyl methacrylate),C8mim2 bis(trifluoromethylsulfonyl)imide2,11,0.72,0.41,8.08229989,0.015181656,3061.0,1102.782636,86.51649383,1563.105519,7,0.255
152,229,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001020271,950.0,2.14823,18.60591208,2172.331436,8,0.54
153,230,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001730173,950.0,6.10231,26.47504583,2145.811656,8,0.54
154,231,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.003578342,950.0,39.33446,65.92296007,3233.597015,8,0.54
155,232,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.006970206,950.0,428.21477,299.8575465,9277.838543,8,0.54
156,233,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000851966,1918.0,3.04664,16.54795928,2188.406571,8,0.54
157,234,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001391651,1918.0,10.96984,31.34630314,2953.187479,8,0.54
158,235,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.002157049,1918.0,25.84188,41.60902415,2895.712768,8,0.54
159,236,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.003160756,1918.0,73.10223,71.38499437,3815.04865,8,0.54
160,237,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.003536662,1918.0,175.82738,148.2125843,7329.102401,8,0.54
161,238,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.00742493,1918.0,6666.57404,2128.658455,63047.71869,8,0.54
162,239,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.010798633,1918.0,98733.9842,19308.24011,441448.9584,8,0.54
163,240,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000956718,2501.0,6.12775,21.9301106,2676.821778,8,0.54
164,241,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001252882,2501.0,9.13519,22.9694603,2326.931256,8,0.54
165,242,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001801799,2501.0,22.06378,34.48050621,2717.399828,8,0.54
166,243,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.002016088,2501.0,44.93439,60.61695346,4420.24345,8,0.54
167,244,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.0034317,2501.0,78.7855,52.97924343,2674.939565,8,0.54
168,245,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.003671055,2501.0,212.90315,131.0734929,6316.647081,8,0.54
169,246,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.006887907,2501.0,13633.51858,3683.180144,114899.9165,8,0.54
170,247,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.010130801,2501.0,210492.2781,34319.13801,820039.7556,8,0.54
171,248,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000802645,4212.0,7.05861,18.87563757,2601.260314,8,0.54
172,249,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001107708,4212.0,15.2373,26.72839853,2948.282341,8,0.54
173,250,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.001629226,4212.0,30.01619,31.77651733,2684.754252,8,0.54
174,251,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.002265359,4212.0,65.33669,44.92946888,3022.697552,8,0.54
175,252,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.00276284,4212.0,155.20072,82.3030988,4827.184509,8,0.54
176,253,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.00352448,4212.0,651.79444,251.3222052,12457.53707,8,0.54
177,254,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.007234918,4212.0,69618.85726,10471.93631,315770.3158,8,0.54
178,255,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.009762804,4212.0,761065.0147,77335.7485,1895763.926,8,0.54
179,256,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000213372,12004.0,1.13684,6.04181331,2080.168441,8,0.54
180,257,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000241446,12004.0,1.29869,5.870948706,1855.835508,8,0.54
181,258,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000428267,12004.0,3.92657,8.383741253,1783.438488,8,0.54
182,259,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000558749,12004.0,13.17295,19.85759935,3514.985509,8,0.54
183,260,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000742763,12004.0,29.8916,31.04337321,4513.595668,8,0.54
184,261,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.000991084,12004.0,70.70974,50.34378206,5996.976178,8,0.54
185,262,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.00154773,12004.0,221.02425,87.80583191,7686.409841,8,0.54
186,263,galactomannan - guar gum,water,12,0.0,0.27,6.5,0.002152041,12004.0,2003.75968,517.0743204,36042.80352,8,0.54
