,ID,Polymer,Solvent,group,Bg,Bth,Pe,phi,Nw,eta_sp,eta_sp_131,eta_sp_2,subgroup,l
386,463,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.002151348,1298.0,2.36109,5.637080719,393.0216867,21,0.99
387,464,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.00572419,1298.0,10.92299,7.244294709,256.8258667,21,0.99
388,465,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.008583653,1298.0,28.67916,11.19204211,299.8799495,21,0.99
389,466,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.012194633,1298.0,68.55407,16.89558744,355.1575749,21,0.99
390,467,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.014310319,1298.0,127.87409,25.5610942,481.0710623,21,0.99
391,468,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.021503501,1298.0,493.63522,57.90433278,822.4568061,21,0.99
392,469,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.028643964,1298.0,1677.704,135.2168472,1575.340394,21,0.99
393,470,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.035775367,1298.0,5156.50315,310.6670023,3103.933439,21,0.99
394,471,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.042952708,1298.0,10961.61782,519.851557,4577.399992,21,0.99
395,472,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.049987559,1298.0,28877.20055,1122.899007,8903.413364,21,0.99
396,473,sodium kappa-carrageenan,water,29,0.63,0.39,10.8,0.057334594,1298.0,88458.46438,2874.57524,20731.5236,21,0.99
397,474,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.001242783,465.0,1.12371,15.35849995,1564.626512,22,0.54
398,475,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.001789374,465.0,1.72102,14.59734604,1155.927828,22,0.54
399,476,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.002423705,465.0,3.01412,17.18554855,1103.438336,22,0.54
400,477,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.00358022,465.0,5.27878,18.06215086,885.6480711,22,0.54
401,478,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.004782981,465.0,9.56023,22.39025461,898.7069007,22,0.54
402,479,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.008570135,465.0,35.51568,38.76865295,1039.900663,22,0.54
403,480,hydroxypropyl cellulose,water,30,0.5,0.0,3.4,0.012461545,465.0,102.85042,68.77966667,1424.325785,22,0.54
404,481,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.000442998,1703.0,1.113,16.02533073,3330.251138,23,0.54
405,482,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.000465366,1703.0,1.31613,17.76681039,3568.575095,23,0.54
406,483,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.00078598,1703.0,2.85943,19.43848173,2717.952303,23,0.54
407,484,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.001129437,1703.0,5.15387,21.79863345,2372.437553,23,0.54
408,485,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.001671658,1703.0,12.9896,32.88553496,2729.519917,23,0.54
409,486,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.002233245,1703.0,24.2109,41.95414345,2850.516409,23,0.54
410,487,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.004521464,1703.0,189.87204,130.6931459,5453.661945,23,0.54
411,488,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.006892874,1703.0,1188.90095,471.2484699,14693.67219,23,0.54
412,489,hydroxypropyl cellulose,water,31,0.49,0.0,2.9,0.00908237,1703.0,3143.47021,868.3780751,22376.71448,23,0.54
413,490,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.000240855,6361.0,1.6803,14.38080954,4553.549888,24,0.54
414,491,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.000476245,6361.0,4.79658,16.81883025,3324.646221,24,0.54
415,492,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.000830118,6361.0,15.73259,26.65718693,3589.179406,24,0.54
416,493,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.001140009,6361.0,50.86616,56.90073164,6153.001168,24,0.54
417,494,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.001762055,6361.0,236.67172,149.7295578,11983.45505,24,0.54
418,495,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.00239141,6361.0,725.92819,307.9281298,19955.38836,24,0.54
419,496,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.003574524,6361.0,4013.24152,1005.92096,49377.99671,24,0.54
420,497,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.004709959,6361.0,11903.69447,2079.435611,84357.19348,24,0.54
421,498,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.005954511,6361.0,25738.34087,3307.960042,114120.3116,24,0.54
422,499,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.007137911,6361.0,67081.6712,6800.492275,206983.7357,24,0.54
423,500,hydroxypropyl cellulose,water,32,0.51,0.0,2.7,0.009725612,6361.0,287712.8958,19455.8632,478189.5196,24,0.54
424,501,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.000313041,1963.0,1.1562986,22.75407028,6011.007305,25,0.54
425,502,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.00033791,1963.0,1.391489713,24.77500957,6208.084388,25,0.54
426,503,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.000421775,1963.0,1.904101083,25.36314845,5452.655155,25,0.54
427,504,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.000768584,1963.0,7.337025019,44.55740983,6327.279536,25,0.54
428,505,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.000926896,1963.0,10.99284236,52.24496014,6518.20004,25,0.54
429,506,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.001229904,1963.0,17.56264812,57.64196695,5914.625788,25,0.54
430,507,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.001657109,1963.0,36.83239844,81.82811236,6832.939074,25,0.54
431,508,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.002232704,1963.0,76.08516732,114.418433,7775.304383,25,0.54
432,509,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.002503982,1963.0,87.83346179,113.6770203,7136.368954,25,0.54
433,510,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.003054507,1963.0,194.2092898,193.7811724,10603.94462,25,0.54
434,511,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.003532004,1963.0,509.0143195,419.9581876,20785.82789,25,0.54
435,512,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.00432515,1963.0,1246.349948,788.785651,33940.43098,25,0.54
436,513,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.005196144,1963.0,3354.208074,1669.612941,63285.95589,25,0.54
437,514,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.006218722,1963.0,9233.790141,3633.167578,121634.6795,25,0.54
438,515,hydroxyethyl cellulose,water,33,0.0,0.23,9.7,0.006947701,1963.0,19291.6778,6565.457409,203595.1651,25,0.54
439,516,xanthan gum,water,34,0.0,0.0,4.4,0.000239895,12335.0,0.943820225,4.187379062,1329.559364,26,1.08
440,517,xanthan gum,water,34,0.0,0.0,4.4,0.000277511,12335.0,1.438202247,5.273187505,1513.980928,26,1.08
441,518,xanthan gum,water,34,0.0,0.0,4.4,0.000352834,12335.0,2.011235955,5.385310452,1309.733736,26,1.08
442,519,xanthan gum,water,34,0.0,0.0,4.4,0.000448013,12335.0,2.640449438,5.172091121,1066.491675,26,1.08
443,520,xanthan gum,water,34,0.0,0.0,4.4,0.000541908,12335.0,3.056179775,4.666661336,843.7011066,26,1.08
444,521,xanthan gum,water,34,0.0,0.0,4.4,0.00073765,12335.0,4.033707865,4.113747289,600.9863313,26,1.08
445,522,xanthan gum,water,34,0.0,0.0,4.4,0.000934181,12335.0,7.853932584,5.879662885,729.601898,26,1.08
446,523,xanthan gum,water,34,0.0,0.0,4.4,0.001135913,12335.0,10.98876404,6.368982768,690.4298421,26,1.08
447,524,xanthan gum,water,34,0.0,0.0,4.4,0.001536103,12335.0,20.93258427,8.172964038,719.1889727,26,1.08
448,525,xanthan gum,water,34,0.0,0.0,4.4,0.001940267,12335.0,34.39325843,9.891306862,740.6468406,26,1.08
449,526,xanthan gum,water,34,0.0,0.0,4.4,0.002356165,12335.0,50.38202247,11.2371914,735.7411429,26,1.08
450,527,xanthan gum,water,34,0.0,0.0,4.4,0.003207233,12335.0,110.2921348,16.42980723,869.2493317,26,1.08
451,528,xanthan gum,water,34,0.0,0.0,4.4,0.004099214,12335.0,231.6966292,25.03329445,1117.839313,26,1.08
452,529,xanthan gum,water,34,0.0,0.0,4.4,0.0049259,12335.0,493.258427,41.90271642,1648.02645,26,1.08
453,530,xanthan gum,water,34,0.0,0.0,4.4,0.006254696,12335.0,965.7752809,60.01831271,2001.35679,26,1.08
454,531,xanthan gum,water,34,0.0,0.0,4.4,0.008525129,12335.0,4735.157303,196.2012883,5281.938478,26,1.08
455,532,xanthan gum,water,34,0.0,0.0,4.4,0.013127917,12335.0,39559.46067,931.5489522,18608.85122,26,1.08
456,533,xanthan gum,water,34,0.0,0.0,4.4,0.017706449,12335.0,151954.0899,2418.771665,39292.55721,26,1.08
457,534,xanthan gum,water,35,0.41,0.0,2.6,5.36e-05,8047.0,0.66986,32.39279978,28974.80117,27,1.08
458,535,xanthan gum,water,35,0.41,0.0,2.6,0.000111123,8047.0,2.16006,40.22361355,21738.21592,27,1.08
459,536,xanthan gum,water,35,0.41,0.0,2.6,0.000222162,8047.0,7.37026,55.42358954,18557.06352,27,1.08
460,537,xanthan gum,water,35,0.41,0.0,2.6,0.000436683,8047.0,40.23113,124.9155021,26217.76457,27,1.08
461,538,xanthan gum,water,35,0.41,0.0,2.6,0.00086366,8047.0,374.61243,476.3988315,62411.20538,27,1.08
462,539,xanthan gum,water,35,0.41,0.0,2.6,0.00129391,8047.0,1793.8734,1343.965327,133152.5997,27,1.08
463,540,xanthan gum,water,35,0.41,0.0,2.6,0.001783534,8047.0,6610.91279,3254.0682,258264.4567,27,1.08
464,541,apple pectin,water,36,0.78,0.43,8.7,0.001221552,2380.0,1.09059,2.978701719,307.0864373,28,0.54
465,542,apple pectin,water,36,0.78,0.43,8.7,0.002429544,2380.0,3.06636,3.405133811,218.2713058,28,0.54
466,543,apple pectin,water,36,0.78,0.43,8.7,0.003641067,2380.0,6.09181,3.983625121,193.0687796,28,0.54
467,544,apple pectin,water,36,0.78,0.43,8.7,0.007270646,2380.0,22.33837,5.908302778,177.553208,28,0.54
468,545,apple pectin,water,36,0.78,0.43,8.7,0.009629738,2380.0,58.11592,10.64060286,263.3232567,28,0.54
469,546,apple pectin,water,36,0.78,0.43,8.7,0.014345741,2380.0,202.08375,21.95941085,412.5802776,28,0.54
470,547,apple pectin,water,36,0.78,0.43,8.7,0.018812095,2380.0,660.92094,50.3689219,784.6901993,28,0.54
471,548,apple pectin,water,36,0.78,0.43,8.7,0.023563692,2380.0,1991.94217,113.0501952,1507.34649,28,0.54
472,549,apple pectin,water,36,0.78,0.43,8.7,0.027802478,2380.0,5289.2371,241.7441606,2875.074263,28,0.54
473,550,apple pectin,water,37,0.75,0.42,8.3,0.001134073,2400.0,0.99277,2.963598226,321.6291341,29,0.54
474,551,apple pectin,water,37,0.75,0.42,8.3,0.002251048,2400.0,2.59338,3.155875741,213.2482148,29,0.54
475,552,apple pectin,water,37,0.75,0.42,8.3,0.003400573,2400.0,5.11023,3.623947949,184.1301899,29,0.54
476,553,apple pectin,water,37,0.75,0.42,8.3,0.004715211,2400.0,9.78573,4.524156024,183.3917201,29,0.54
477,554,apple pectin,water,37,0.75,0.42,8.3,0.006844758,2400.0,27.51397,7.809854385,244.6954093,29,0.54
478,555,apple pectin,water,37,0.75,0.42,8.3,0.008816208,2400.0,57.17378,11.65218458,306.4940223,29,0.54
479,556,apple pectin,water,37,0.75,0.42,8.3,0.013344885,2400.0,245.87228,29.12558922,575.2659324,29,0.54
480,557,apple pectin,water,37,0.75,0.42,8.3,0.017851885,2400.0,797.58797,64.5563512,1042.795605,29,0.54
481,558,apple pectin,water,37,0.75,0.42,8.3,0.022450272,2400.0,2619.21564,157.0532454,2165.293636,29,0.54
482,559,apple pectin,water,37,0.75,0.42,8.3,0.026647609,2400.0,6382.9599,305.8212215,3745.367,29,0.54
483,560,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.01110311,29.0,1.55,19.33090698,433.5552159,30,0.54
484,561,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.016571615,29.0,3.060869565,22.60066016,384.3413889,30,0.54
485,562,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.02339447,29.0,5.85,27.50593678,368.5797293,30,0.54
486,563,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.006832001,67.0,1.995652174,20.34095816,638.1374085,30,0.54
487,564,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.011219961,67.0,4.286956522,22.82662071,508.2666117,30,0.54
488,565,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.016223037,67.0,8.973913043,29.48940492,508.9120531,30,0.54
489,566,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.022186208,67.0,19.21086957,41.90684279,582.5135877,30,0.54
490,567,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.003741812,112.0,1.506521739,20.20001393,960.7125264,30,0.54
491,568,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.006961596,112.0,3.747826087,22.29671932,690.4683474,30,0.54
492,569,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.011371458,112.0,9.42826087,29.50915848,651.0004136,30,0.54
493,570,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.016659278,112.0,23.71521739,45.02816516,762.9511577,30,0.54
494,571,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.02333248,112.0,58.35869565,71.29587173,957.1185854,30,0.54
495,572,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.002195805,150.0,1.095652174,22.03792763,1514.934676,30,0.54
496,573,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.003701656,150.0,2.189130435,22.22839237,1065.094805,30,0.54
497,574,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.005599941,150.0,4.054347826,23.94603455,861.9118321,30,0.54
498,575,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.008768617,150.0,9.760869565,32.05500205,846.3208649,30,0.54
499,576,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.01215085,150.0,19.39130435,41.5503905,875.5933297,30,0.54
500,577,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.01600948,150.0,36.96086957,55.20043628,961.3830686,30,0.54
501,578,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.020652978,150.0,73.22826087,78.36236058,1144.5166,30,0.54
502,579,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.026221889,150.0,158.4282609,124.0374837,1536.078627,30,0.54
503,580,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.001719408,289.0,1.517391304,21.81793768,1775.995504,30,0.54
504,581,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.003586664,289.0,4.57826087,25.14602388,1231.462822,30,0.54
505,582,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.00688676,289.0,15.30652174,35.79332436,1116.731517,30,0.54
506,583,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.010725311,289.0,45.62826087,59.74940623,1372.512425,30,0.54
507,584,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.017017032,289.0,226.973913,162.4333504,2712.129803,30,0.54
508,585,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.023834431,289.0,619.5608696,285.2749513,3773.779848,30,0.54
509,586,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.001295945,447.0,1.802173913,24.25638769,2400.579178,30,0.54
510,587,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.002809097,447.0,6.293478261,30.77198758,1784.225498,30,0.54
511,588,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.005227585,447.0,22.73913043,49.31547384,1861.504641,30,0.54
512,589,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.007927166,447.0,59.97391304,75.42242193,2135.103621,30,0.54
513,590,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.011926342,447.0,250.5347826,184.595522,3940.451512,30,0.54
514,591,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.017062663,447.0,878.473913,405.0383992,6750.372203,30,0.54
515,592,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.024409392,447.0,2861.75,825.7559374,10745.09463,30,0.54
516,593,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.000562184,866.0,0.976086957,20.23281801,3566.265359,30,0.54
517,594,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.001358004,866.0,3.480434783,22.74379468,2179.282392,30,0.54
518,595,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.002794495,866.0,13.32391304,33.85702521,1970.185978,30,0.54
519,596,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.005130846,866.0,64.49347826,73.98313855,2828.915326,30,0.54
520,597,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.007969147,866.0,297.1086957,191.5316786,5402.239013,30,0.54
521,598,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.012085141,866.0,1355.906522,506.8198116,10720.33641,30,0.54
522,599,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.017153927,866.0,5140.880435,1214.960266,20174.02228,30,0.54
523,600,cellulose tris(phenyl carbamate),tetrahydrofuran,38,0.46,0.0,3.4,0.022843307,866.0,20465.83478,3324.549524,45289.09255,30,0.54
524,601,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.000851,22318.0,1.10044,0.514431912,68.08508356,31,0.338
525,602,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.00138,22318.0,2.04097,0.506751577,48.02011271,31,0.338
526,603,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.0017,22318.0,2.77954,0.525272315,43.09429818,31,0.338
527,604,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.00218,22318.0,3.90827,0.533365567,36.84820176,31,0.338
528,605,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.00318,22318.0,7.19736,0.59922842,31.89067508,31,0.338
529,606,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.00424,22318.0,14.744,0.842368506,36.74754546,31,0.338
530,607,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.0053,22318.0,25.92747,1.106117779,41.35739044,31,0.338
531,608,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.00849,22318.0,95.75022,2.204643214,59.52085029,31,0.338
532,609,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.01061,22318.0,222.09797,3.819719603,88.40127891,31,0.338
533,610,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.01273,22318.0,341.27264,4.624207285,94.36031707,31,0.338
534,611,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.01594,22318.0,983.00471,9.923487075,173.3499383,31,0.338
535,612,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.02181,22318.0,3708.3947,24.83505623,349.3166989,31,0.338
536,613,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39,1.19,0.0,3.5,0.03182,22318.0,26694.54461,109.039479,1181.318194,31,0.338
537,614,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.000851,22318.0,1.37625,0.643367124,85.149664,31,0.338
538,615,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00138,22318.0,2.57071,0.638280498,60.4838797,31,0.338
539,616,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.0017,22318.0,3.75859,0.710291369,58.27359858,31,0.338
540,617,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00217,22318.0,5.39868,0.741210498,51.37038789,31,0.338
541,618,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00318,22318.0,10.48584,0.873016403,46.46155206,31,0.338
542,619,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00423,22318.0,18.63689,1.068076856,46.66996056,31,0.338
543,620,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00528,22318.0,35.30987,1.513862728,56.75093228,31,0.338
544,621,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.00846,22318.0,136.55859,3.158855557,85.49151723,31,0.338
545,622,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.01058,22318.0,346.15343,5.975374232,138.561326,31,0.338
546,623,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.01267,22318.0,545.27811,7.434289556,152.1982155,31,0.338
547,624,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.01583,22318.0,1343.48657,13.68605968,240.2239072,31,0.338
548,625,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.02115,22318.0,5421.97782,37.80111365,543.1023975,31,0.338
549,626,poly(ethylene oxide),1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,40,1.12,0.0,3.5,0.03166,22318.0,33149.1084,136.3008716,1481.81763,31,0.338
550,627,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0032,9000.0,1.52436,0.31214439,16.54036458,32,0.338
551,628,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0043,9000.0,2.52838,0.351685299,15.19367826,32,0.338
552,629,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0054,9000.0,3.49711,0.361025417,13.32536961,32,0.338
553,630,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00848,9000.0,8.02285,0.458785746,12.39636795,32,0.338
554,631,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01062,9000.0,13.1355,0.559513736,12.94061945,32,0.338
555,632,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01264,9000.0,20.68525,0.701523968,14.38547202,32,0.338
556,633,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00169,22318.0,1.26662,0.241219055,19.87090554,32,0.338
557,634,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00216,22318.0,1.83566,0.253554809,17.62907271,32,0.338
558,635,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00317,22318.0,3.22145,0.26931526,14.36407279,32,0.338
559,636,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.0042,22318.0,5.00872,0.289735512,12.72251291,32,0.338
560,637,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.00841,22318.0,24.45702,0.5701431,15.49374036,32,0.338
561,638,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01007,22318.0,39.38635,0.72531429,17.40329659,32,0.338
562,639,poly(ethylene oxide),1-butyl-3-methylimidazolium hexafluorophosphate,41,1.43,0.65,11.5,0.01262,22318.0,86.01917,1.178865828,24.20032869,32,0.338
